time,temperature_2m (°F),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²)
2023-01-19T10:00,34.3,100,73,55,100,0,0,0,0
2023-01-19T11:00,34.2,100,62,96,100,0,0,0,0
2023-01-19T12:00,34.2,100,62,100,100,0,0,0,0
2023-01-19T13:00,34.3,100,35,100,100,2,0,2,0
2023-01-19T14:00,35,98,16,89,100,21,0,21,0
2023-01-19T15:00,35.1,100,38,100,100,40,0,40,0
2023-01-19T16:00,35.3,100,78,95,100,31,0,31,0
2023-01-19T17:00,35.7,100,100,100,100,45,0,45,0
2023-01-19T18:00,36.1,100,100,100,100,51,0,51,0
2023-01-19T19:00,36.3,100,100,99,100,22,0,22,0
2023-01-19T20:00,36.5,100,100,92,99,18,0,18,0
2023-01-19T21:00,36.9,100,99,89,9,26,0,26,0
2023-01-19T22:00,37.1,100,100,59,2,5,1,4,1.9
2023-01-19T23:00,37.4,100,100,18,0,0,0,0,0
2023-01-20T00:00,37.6,94,98,9,0,0,0,0,0
2023-01-20T01:00,38.1,91,96,7,0,0,0,0,0
2023-01-20T02:00,38.3,69,72,7,0,0,0,0,0
2023-01-20T03:00,38.1,50,42,8,24,0,0,0,0
2023-01-20T04:00,38,78,56,10,71,0,0,0,0
2023-01-20T05:00,38.1,100,75,93,72,0,0,0,0
2023-01-20T06:00,38.4,100,61,100,97,0,0,0,0
2023-01-20T07:00,38.2,100,99,99,84,0,0,0,0
2023-01-20T08:00,38.9,100,99,82,50,0,0,0,0
2023-01-20T09:00,39.4,100,94,77,24,0,0,0,0
2023-01-20T10:00,38.7,100,72,73,30,0,0,0,0
2023-01-20T11:00,37.2,100,35,90,64,0,0,0,0
2023-01-20T12:00,36.3,100,89,93,84,0,0,0,0
2023-01-20T13:00,35.9,100,96,98,88,1,0,1,0
2023-01-20T14:00,36,100,100,98,59,22,0,22,0
2023-01-20T15:00,36.1,100,100,98,76,51,0,51,0
2023-01-20T16:00,36.7,100,100,98,75,89,1,88,0.4
2023-01-20T17:00,37.8,100,99,99,68,119,9,110,11.5
2023-01-20T18:00,38.2,100,100,93,76,132,8,124,19.6
2023-01-20T19:00,37.9,100,99,90,81,111,8,103,17.1
2023-01-20T20:00,37.5,100,99,97,68,79,13,66,29.8
2023-01-20T21:00,36.1,100,99,98,34,30,0,30,19.8
2023-01-20T22:00,35.1,100,65,89,6,11,0,11,0
2023-01-20T23:00,34.6,100,88,92,6,0,0,0,0
2023-01-21T00:00,34.1,100,95,99,0,0,0,0,0
2023-01-21T01:00,33.8,100,99,100,0,0,0,0,0
2023-01-21T02:00,33.1,100,98,99,0,0,0,0,0
2023-01-21T03:00,32.4,100,99,96,0,0,0,0,0
2023-01-21T04:00,32,100,99,90,0,0,0,0,0
2023-01-21T05:00,31.5,100,98,47,0,0,0,0,0
2023-01-21T06:00,31.2,84,88,8,0,0,0,0,0
2023-01-21T07:00,31.3,83,91,2,0,0,0,0,0
2023-01-21T08:00,31.5,84,92,2,0,0,0,0,0
2023-01-21T09:00,31.2,83,92,0,0,0,0,0,0
2023-01-21T10:00,31.3,68,75,0,0,0,0,0,0
2023-01-21T11:00,31,68,75,0,0,0,0,0,0
2023-01-21T12:00,30.8,79,88,0,0,0,0,0,0
2023-01-21T13:00,31.1,69,77,0,0,5,1,4,0
2023-01-21T14:00,31.9,76,84,0,0,55,16,39,68.3
2023-01-21T15:00,33,72,76,0,13,144,56,88,154.8
2023-01-21T16:00,34.1,90,97,0,8,199,68,131,196.5
2023-01-21T17:00,34.3,90,100,0,0,148,2,146,90.4
2023-01-21T18:00,34.7,90,100,0,0,147,3,144,0.9
2023-01-21T19:00,35.6,90,100,0,0,160,20,140,27.1
2023-01-21T20:00,35.6,100,100,0,40,117,9,108,38.7
2023-01-21T21:00,35.1,96,98,0,25,65,2,63,13
2023-01-21T22:00,34.2,89,95,0,13,23,7,16,27.4
2023-01-21T23:00,33.3,100,95,0,68,0,0,0,0
2023-01-22T00:00,32.5,93,82,5,53,0,0,0,0
2023-01-22T01:00,32.2,100,73,44,88,0,0,0,0
2023-01-22T02:00,31.6,100,81,68,97,0,0,0,0
2023-01-22T03:00,31.5,100,71,57,60,0,0,0,0
2023-01-22T04:00,31.3,64,71,0,0,0,0,0,0
2023-01-22T05:00,31.1,60,67,0,0,0,0,0,0
2023-01-22T06:00,30.6,58,64,1,0,0,0,0,0
2023-01-22T07:00,31.6,50,56,0,0,0,0,0,0
2023-01-22T08:00,31.8,57,61,2,3,0,0,0,0
2023-01-22T09:00,31.5,57,61,1,4,0,0,0,0
2023-01-22T10:00,31.5,68,72,0,12,0,0,0,0
2023-01-22T11:00,31.6,100,77,22,68,0,0,0,0
2023-01-22T12:00,31.5,100,90,17,89,0,0,0,0
2023-01-22T13:00,31.5,95,73,0,97,6,2,4,0
2023-01-22T14:00,33,100,42,87,100,90,41,49,167.7
2023-01-22T15:00,35.7,73,48,0,100,202,93,109,307.4
2023-01-22T16:00,37.8,100,93,43,100,277,95,182,291.4
2023-01-22T17:00,39.1,100,97,99,99,256,43,213,169.9
2023-01-22T18:00,39.7,100,100,100,98,201,11,190,54.4
2023-01-22T19:00,37.4,84,26,58,85,102,4,98,10.6
2023-01-22T20:00,37.1,89,11,87,90,133,28,105,40
2023-01-22T21:00,36.5,80,6,82,86,115,36,79,122.4
2023-01-22T22:00,35.1,100,19,97,100,17,4,13,89.4
2023-01-22T23:00,34.2,71,9,99,11,0,0,0,0
2023-01-23T00:00,33.8,100,53,98,100,0,0,0,0
2023-01-23T01:00,33.7,100,60,95,90,0,0,0,0
2023-01-23T02:00,33.6,100,71,98,100,0,0,0,0
2023-01-23T03:00,33.3,100,79,100,100,0,0,0,0
2023-01-23T04:00,33.2,100,67,99,97,0,0,0,0
2023-01-23T05:00,33.1,89,23,99,30,0,0,0,0
2023-01-23T06:00,33.1,97,40,100,4,0,0,0,0
2023-01-23T07:00,33.1,100,96,100,6,0,0,0,0
2023-01-23T08:00,33.3,100,97,100,6,0,0,0,0
2023-01-23T09:00,33,100,99,100,12,0,0,0,0
2023-01-23T10:00,32.9,100,100,100,8,0,0,0,0
2023-01-23T11:00,32.9,100,100,100,40,0,0,0,0
2023-01-23T12:00,32.8,100,100,99,29,0,0,0,0
2023-01-23T13:00,32.8,100,100,99,70,3,0,3,0
2023-01-23T14:00,33.3,100,100,98,94,42,0,42,0
2023-01-23T15:00,33.8,100,96,95,98,85,7,78,12.1
2023-01-23T16:00,34,100,100,66,77,118,6,112,20.1
2023-01-23T17:00,34.3,100,99,9,19,168,15,153,25
2023-01-23T18:00,33.7,92,100,4,0,133,1,132,17.1
2023-01-23T19:00,32.7,98,100,13,0,142,15,127,18
2023-01-23T20:00,32.4,89,96,4,0,102,2,100,20.7
2023-01-23T21:00,32,67,74,0,0,73,7,66,15.1
2023-01-23T22:00,31.5,81,87,4,0,27,5,22,32.5
2023-01-23T23:00,31,72,79,1,0,0,0,0,0.2
2023-01-24T00:00,30.8,81,87,5,0,0,0,0,0
2023-01-24T01:00,31.3,76,78,9,0,0,0,0,0
2023-01-24T02:00,31.5,72,79,2,0,0,0,0,0
2023-01-24T03:00,31.6,66,73,0,0,0,0,0,0
2023-01-24T04:00,32,81,90,0,0,0,0,0,0
2023-01-24T05:00,32.4,83,91,0,4,0,0,0,0
2023-01-24T06:00,32.4,100,93,0,74,0,0,0,0
2023-01-24T07:00,32.9,100,87,0,86,0,0,0,0
2023-01-24T08:00,32.9,100,81,0,96,0,0,0,0
2023-01-24T09:00,32.9,97,75,0,97,0,0,0,0
2023-01-24T10:00,32.4,86,68,0,83,0,0,0,0
2023-01-24T11:00,32.3,75,66,26,0,0,0,0,0
2023-01-24T12:00,31.7,100,91,99,0,0,0,0,0
2023-01-24T13:00,31.8,100,98,91,0,3,0,3,0
2023-01-24T14:00,32.7,100,100,82,0,52,7,45,20.2
2023-01-24T15:00,34.1,100,95,64,0,113,25,88,66.9
2023-01-24T16:00,35.2,100,96,28,0,176,29,147,80.6
2023-01-24T17:00,35.7,98,86,35,0,184,33,151,72.6
2023-01-24T18:00,36.1,85,67,40,3,199,27,172,60.2
2023-01-24T19:00,36.9,77,48,57,0,231,73,158,105.5
2023-01-24T20:00,36.9,90,63,56,0,226,100,126,226.6
2023-01-24T21:00,36.2,52,55,1,6,143,57,86,257.9
2023-01-24T22:00,34.7,94,81,26,17,54,26,28,202.4
2023-01-24T23:00,33.3,100,88,36,0,0,0,0,1.7
2023-01-25T00:00,32.3,86,71,36,0,0,0,0,0
2023-01-25T01:00,31.3,69,43,28,46,0,0,0,0
2023-01-25T02:00,30.7,67,40,2,99,0,0,0,0
2023-01-25T03:00,30.5,68,39,4,100,0,0,0,0
2023-01-25T04:00,29.9,52,54,6,0,0,0,0,0
2023-01-25T05:00,29.7,76,48,4,100,0,0,0,0
2023-01-25T06:00,29.3,53,26,0,100,0,0,0,0
2023-01-25T07:00,29.7,44,15,0,100,0,0,0,0
2023-01-25T08:00,29.7,41,12,1,100,0,0,0,0
2023-01-25T09:00,29.5,65,7,47,100,0,0,0,0
2023-01-25T10:00,29.5,97,10,96,100,0,0,0,0
2023-01-25T11:00,29.7,92,2,100,100,0,0,0,0
2023-01-25T12:00,29.9,90,0,100,100,0,0,0,0
2023-01-25T13:00,30.1,90,0,100,100,3,0,3,0
2023-01-25T14:00,30.9,92,2,100,100,38,0,38,0
2023-01-25T15:00,31.7,95,5,100,100,75,1,74,0.5
2023-01-25T16:00,33,100,19,100,100,154,10,144,13.8
2023-01-25T17:00,34.5,100,46,100,100,191,15,176,30.4
2023-01-25T18:00,34.9,100,80,100,100,124,7,117,24.5
2023-01-25T19:00,33.3,100,32,94,80,56,1,55,7.6
2023-01-25T20:00,33.4,100,74,73,12,56,2,54,1.4
2023-01-25T21:00,34.1,100,95,70,0,68,12,56,28.2
2023-01-25T22:00,35.5,100,99,77,8,16,1,15,28.8
2023-01-25T23:00,36.7,94,54,74,4,0,0,0,0
2023-01-26T00:00,36.6,100,80,90,10,0,0,0,0
2023-01-26T01:00,37.2,100,88,92,0,0,0,0,0
2023-01-26T02:00,37.7,100,97,96,0,0,0,0,0
2023-01-26T03:00,38.4,100,98,82,0,0,0,0,0
2023-01-26T04:00,39.1,100,95,69,0,0,0,0,0
2023-01-26T05:00,39.7,100,95,35,0,0,0,0,0
2023-01-26T06:00,40.2,100,87,46,0,0,0,0,0
2023-01-26T07:00,39.2,65,57,22,0,0,0,0,0
2023-01-26T08:00,38.9,92,97,8,0,0,0,0,0
2023-01-26T09:00,38.7,100,100,46,0,0,0,0,0
2023-01-26T10:00,38.5,100,97,83,0,0,0,0,0
2023-01-26T11:00,37,100,88,79,0,0,0,0,0
2023-01-26T12:00,35.7,100,90,69,0,0,0,0,0
2023-01-26T13:00,35,100,91,69,5,4,0,4,0
2023-01-26T14:00,34.9,100,93,68,11,45,4,41,10.4
2023-01-26T15:00,34.5,100,99,96,12,119,19,100,42.9
2023-01-26T16:00,33.9,100,98,78,3,176,43,133,89.8
2023-01-26T17:00,33.4,100,99,54,0,188,8,180,62.4
2023-01-26T18:00,33.3,100,100,50,0,202,31,171,36.7
2023-01-26T19:00,34,100,99,45,0,163,29,134,66.7
2023-01-26T20:00,33.8,100,96,55,1,138,21,117,61.1
2023-01-26T21:00,33.2,100,99,61,49,85,13,72,51.6
2023-01-26T22:00,32.3,100,88,49,68,42,11,31,63.3
2023-01-26T23:00,31.4,100,81,75,18,0,0,0,1.5
2023-01-27T00:00,30.1,100,57,82,0,0,0,0,0
2023-01-27T01:00,29.6,82,32,89,0,0,0,0,0
2023-01-27T02:00,29,90,39,91,0,0,0,0,0
2023-01-27T03:00,29.1,96,42,97,0,0,0,0,0
2023-01-27T04:00,29.2,99,45,97,0,0,0,0,0
2023-01-27T05:00,29.3,96,43,96,0,0,0,0,0
2023-01-27T06:00,29,100,56,95,0,0,0,0,0
2023-01-27T07:00,29.7,100,79,96,0,0,0,0,0
2023-01-27T08:00,29.7,100,86,92,0,0,0,0,0
2023-01-27T09:00,29.6,100,81,91,0,0,0,0,0
2023-01-27T10:00,29.6,79,49,58,0,0,0,0,0
2023-01-27T11:00,29.5,100,85,54,0,0,0,0,0
2023-01-27T12:00,29.7,100,98,53,0,0,0,0,0
2023-01-27T13:00,30.5,65,49,34,0,6,0,6,0
2023-01-27T14:00,32.1,35,13,39,0,73,11,62,25.7
2023-01-27T15:00,33.3,99,69,62,0,186,72,114,146.4
2023-01-27T16:00,34.4,100,84,43,0,316,164,152,331.7
2023-01-27T17:00,35.3,97,98,15,0,323,119,204,343.1
2023-01-27T18:00,35.6,91,98,5,0,243,43,200,167.3
2023-01-27T19:00,36.3,94,95,14,0,228,32,196,66.6
2023-01-27T20:00,36.8,100,89,40,0,255,85,170,149.7
2023-01-27T21:00,36.2,100,90,67,57,146,41,105,203.6
2023-01-27T22:00,34.5,100,81,19,98,48,10,38,111.6
2023-01-27T23:00,32.4,56,18,16,100,1,0,1,1.9
2023-01-28T00:00,31,78,1,79,99,0,0,0,0
2023-01-28T01:00,30.5,86,0,98,90,0,0,0,0
2023-01-28T02:00,30.3,84,0,99,83,0,0,0,0
2023-01-28T03:00,30.3,84,0,97,86,0,0,0,0
2023-01-28T04:00,30.6,91,9,100,77,0,0,0,0
2023-01-28T05:00,31.5,85,21,99,22,0,0,0,0
2023-01-28T06:00,32.4,36,0,60,0,0,0,0,0
2023-01-28T07:00,32.8,53,46,18,3,0,0,0,0
2023-01-28T08:00,32.8,100,79,85,0,0,0,0,0
2023-01-28T09:00,33.2,100,95,94,31,0,0,0,0
2023-01-28T10:00,34.3,100,72,68,1,0,0,0,0
2023-01-28T11:00,35.3,66,56,26,0,0,0,0,0
2023-01-28T12:00,36.2,24,22,7,0,0,0,0,0
2023-01-28T13:00,36.4,21,22,2,0,7,1,6,0
2023-01-28T14:00,36.9,70,78,0,0,62,8,54,32.5
2023-01-28T15:00,37,59,66,0,0,167,55,112,107.7
2023-01-28T16:00,37.4,85,78,0,48,264,127,137,251.7
2023-01-28T17:00,38.1,100,87,13,100,292,108,184,271.2
2023-01-28T18:00,39,100,89,72,100,329,152,177,273.5
2023-01-28T19:00,41.2,100,68,93,100,264,59,205,229.1
2023-01-28T20:00,41,100,33,95,100,177,15,162,74.9
2023-01-28T21:00,39.5,83,21,67,79,132,27,105,64.8
2023-01-28T22:00,38.6,71,5,73,76,56,19,37,120.4
2023-01-28T23:00,37,75,1,87,73,1,0,1,5
2023-01-29T00:00,36.1,76,1,100,51,0,0,0,0
2023-01-29T01:00,34.8,64,2,100,8,0,0,0,0
2023-01-29T02:00,33.3,65,2,97,15,0,0,0,0
2023-01-29T03:00,32,50,0,81,3,0,0,0,0
2023-01-29T04:00,31,55,0,87,8,0,0,0,0
2023-01-29T05:00,30.7,48,0,79,1,0,0,0,0
2023-01-29T06:00,30.6,70,20,86,0,0,0,0,0
2023-01-29T07:00,31.9,55,26,53,0,0,0,0,0
2023-01-29T08:00,33.3,29,8,29,16,0,0,0,0
2023-01-29T09:00,34.7,46,3,24,95,0,0,0,0
2023-01-29T10:00,36,72,1,70,97,0,0,0,0
2023-01-29T11:00,37.7,86,0,96,96,0,0,0,0
2023-01-29T12:00,39,87,0,97,97,0,0,0,0
2023-01-29T13:00,39.5,90,1,99,100,4,0,4,0
2023-01-29T14:00,40.6,89,0,100,95,38,1,37,2.5
2023-01-29T15:00,41.4,90,3,100,90,61,0,61,2.5
2023-01-29T16:00,42,100,41,100,22,73,0,73,0
2023-01-29T17:00,41.7,100,86,90,5,94,21,73,17
2023-01-29T18:00,42.3,85,50,66,0,185,76,109,99
2023-01-29T19:00,43.1,98,72,56,0,197,83,114,175.1
2023-01-29T20:00,43.1,100,99,79,0,116,40,76,148.4
2023-01-29T21:00,42.5,100,98,91,0,49,2,47,53.4
2023-01-29T22:00,41.7,100,100,97,0,20,2,18,8.2
2023-01-29T23:00,40.9,100,100,97,0,0,0,0,0.4
2023-01-30T00:00,40.4,100,100,100,0,0,0,0,0
2023-01-30T01:00,39.4,100,100,96,0,0,0,0,0
2023-01-30T02:00,38.7,100,100,65,0,0,0,0,0
2023-01-30T03:00,37.2,97,99,11,3,0,0,0,0
2023-01-30T04:00,35.3,92,99,0,9,0,0,0,0
2023-01-30T05:00,33.7,100,99,0,40,0,0,0,0
2023-01-30T06:00,32.2,100,100,0,90,0,0,0,0
2023-01-30T07:00,30.6,100,100,0,100,0,0,0,0
2023-01-30T08:00,30.2,100,100,0,96,0,0,0,0
2023-01-30T09:00,30,100,100,21,66,0,0,0,0
2023-01-30T10:00,30,100,100,74,30,0,0,0,0
2023-01-30T11:00,30.1,100,100,40,2,0,0,0,0
2023-01-30T12:00,30.1,100,100,77,0,0,0,0,0
2023-01-30T13:00,30.3,100,100,47,0,4,0,4,0
2023-01-30T14:00,31,100,100,36,0,62,6,56,12.9
2023-01-30T15:00,32.6,100,100,100,0,168,40,128,86.8
2023-01-30T16:00,33.4,100,100,99,0,113,3,110,71.8
2023-01-30T17:00,34,100,100,96,0,114,8,106,6
2023-01-30T18:00,34.7,100,100,94,0,134,17,117,27.2
2023-01-30T19:00,34.4,100,98,93,0,88,0,88,16.9
2023-01-30T20:00,34.1,100,95,82,0,85,12,73,14.1
2023-01-30T21:00,33.3,100,94,93,0,63,6,57,28.2
2023-01-30T22:00,32.4,100,90,95,0,20,2,18,18.5
2023-01-30T23:00,31.7,100,65,86,0,1,0,1,0.5
2023-01-31T00:00,31.3,83,37,82,0,0,0,0,0
2023-01-31T01:00,31.5,54,4,84,0,0,0,0,0
2023-01-31T02:00,31.1,60,12,82,0,0,0,0,0
2023-01-31T03:00,30.8,63,10,90,0,0,0,0,0
2023-01-31T04:00,30.7,69,19,87,0,0,0,0,0
2023-01-31T05:00,30.6,96,50,85,0,0,0,0,0
2023-01-31T06:00,30.3,100,88,82,0,0,0,0,0
2023-01-31T07:00,30.3,100,100,72,0,0,0,0,0
2023-01-31T08:00,29.7,100,98,62,0,0,0,0,0
2023-01-31T09:00,28.8,100,88,38,0,0,0,0,0
2023-01-31T10:00,27.9,100,96,23,0,0,0,0,0
2023-01-31T11:00,27,84,91,3,0,0,0,0,0
2023-01-31T12:00,26.1,87,93,5,0,0,0,0,0
2023-01-31T13:00,25.5,85,83,17,0,12,4,8,0
2023-01-31T14:00,25.9,92,87,23,0,106,48,58,179.1
2023-01-31T15:00,26.5,98,97,18,0,221,126,95,335.9
2023-01-31T16:00,27.4,100,89,37,0,325,207,118,452.3
2023-01-31T17:00,27.9,100,80,49,0,323,187,136,441
2023-01-31T18:00,28.5,100,81,54,0,367,212,155,408.6
2023-01-31T19:00,28.1,100,84,64,0,318,102,216,324.8
2023-01-31T20:00,27.8,100,85,65,0,232,77,155,200.1
2023-01-31T21:00,26.9,100,89,51,0,150,46,104,180.7
2023-01-31T22:00,25.7,100,96,65,0,69,25,44,178.2
2023-01-31T23:00,24.1,100,72,74,0,2,0,2,10.6
2023-02-01T00:00,22.5,100,76,96,0,0,0,0,0
2023-02-01T01:00,21.9,100,73,91,0,0,0,0,0
2023-02-01T02:00,21.5,97,49,88,0,0,0,0,0
2023-02-01T03:00,21.2,89,42,86,0,0,0,0,0
2023-02-01T04:00,20.7,53,4,82,0,0,0,0,0
2023-02-01T05:00,20,52,0,87,0,0,0,0,0
2023-02-01T06:00,19.5,32,3,48,0,0,0,0,0
2023-02-01T07:00,20.6,12,12,1,2,0,0,0,0
2023-02-01T08:00,19.8,30,33,0,0,0,0,0,0
2023-02-01T09:00,19.3,33,36,1,0,0,0,0,0
2023-02-01T10:00,13.4,12,13,1,0,0,0,0,0
2023-02-01T11:00,18.6,29,32,1,0,0,0,0,0
2023-02-01T12:00,19,39,43,1,0,0,0,0,0
2023-02-01T13:00,19.1,47,52,0,0,15,6,9,0
2023-02-01T14:00,20.8,60,67,0,0,135,75,60,270.1
2023-02-01T15:00,23.2,77,86,0,0,278,186,92,505.5
2023-02-01T16:00,24.7,89,99,0,0,388,261,127,601.9
2023-02-01T17:00,26.4,90,100,0,0,459,303,156,619.4
2023-02-01T18:00,27.9,87,97,0,0,470,286,184,606.8
2023-02-01T19:00,28.8,91,100,1,0,341,122,219,413.2
2023-02-01T20:00,29.3,92,100,3,0,277,96,181,242.1
2023-02-01T21:00,29.2,91,100,1,0,154,38,116,193.2
2023-02-01T22:00,28.5,82,90,1,0,61,7,54,90.9
2023-02-01T23:00,27.4,61,65,4,0,2,0,2,3.1
2023-02-02T00:00,26.7,36,40,0,0,0,0,0,0
2023-02-02T01:00,26,22,24,0,0,0,0,0,0
2023-02-02T02:00,23.6,11,11,1,0,0,0,0,0
2023-02-02T03:00,23.1,21,4,28,1,0,0,0,0
2023-02-02T04:00,22.5,17,7,15,6,0,0,0,0
2023-02-02T05:00,22.2,45,13,45,20,0,0,0,0
2023-02-02T06:00,21.8,68,3,65,87,0,0,0,0
2023-02-02T07:00,22.4,49,2,38,81,0,0,0,0
2023-02-02T08:00,22.4,46,1,43,65,0,0,0,0
2023-02-02T09:00,22,19,1,18,23,0,0,0,0
2023-02-02T10:00,21.9,15,1,9,28,0,0,0,0
2023-02-02T11:00,21.5,16,1,19,11,0,0,0,0
2023-02-02T12:00,21.4,23,0,38,0,0,0,0,0
2023-02-02T13:00,21.5,31,0,51,0,19,11,8,0
2023-02-02T14:00,23.7,24,0,39,1,150,103,47,403.6
2023-02-02T15:00,26.9,19,0,32,0,276,183,93,571.1
2023-02-02T16:00,30.2,29,0,48,0,397,267,130,584.1
2023-02-02T17:00,32.7,43,0,71,0,500,391,109,708.4
2023-02-02T18:00,35.1,24,0,40,0,505,392,113,794.7
2023-02-02T19:00,36.7,9,0,15,0,424,295,129,686.4
2023-02-02T20:00,37.6,0,0,0,0,399,323,76,708.2
2023-02-02T21:00,37.2,0,0,0,0,266,209,57,792.5
2023-02-02T22:00,34.6,1,0,2,0,105,71,34,633.2
2023-02-02T23:00,31.9,3,0,5,0,3,1,2,39.3
2023-02-03T00:00,30,24,0,40,0,0,0,0,0
2023-02-03T01:00,31.8,51,12,67,0,0,0,0,0
2023-02-03T02:00,30.2,100,88,97,0,0,0,0,0
2023-02-03T03:00,31.9,100,87,99,0,0,0,0,0
2023-02-03T04:00,29.2,100,95,93,0,0,0,0,0
2023-02-03T05:00,26.4,100,97,97,0,0,0,0,0
2023-02-03T06:00,21,100,88,70,0,0,0,0,0
2023-02-03T07:00,22.3,100,94,68,0,0,0,0,0
2023-02-03T08:00,17.8,100,85,87,0,0,0,0,0
2023-02-03T09:00,19.2,100,84,92,0,0,0,0,0
2023-02-03T10:00,13.2,100,94,95,0,0,0,0,0
2023-02-03T11:00,15.5,100,91,87,0,0,0,0,0
2023-02-03T12:00,11.3,100,88,58,0,0,0,0,0
2023-02-03T13:00,12.5,78,74,19,0,14,3,11,0
2023-02-03T14:00,12.6,88,94,5,0,124,60,64,188.6
2023-02-03T15:00,10.4,100,99,39,0,247,123,124,352.7
2023-02-03T16:00,8.3,100,95,62,0,368,206,162,421.5
2023-02-03T17:00,11,82,60,46,0,459,284,175,524.8
2023-02-03T18:00,11.8,93,75,43,0,460,307,153,587.5
2023-02-03T19:00,10.4,87,67,45,0,445,297,148,611.4
2023-02-03T20:00,10.9,100,88,71,0,358,217,141,588.2
2023-02-03T21:00,9.4,100,91,84,0,196,87,109,426
2023-02-03T22:00,9.4,100,77,63,0,76,20,56,217.5
2023-02-03T23:00,9,100,93,74,0,3,0,3,12.2
2023-02-04T00:00,8.4,100,89,67,0,0,0,0,0
2023-02-04T01:00,5.1,100,88,61,0,0,0,0,0
2023-02-04T02:00,3.4,100,91,47,0,0,0,0,0
2023-02-04T03:00,1.8,87,92,7,0,0,0,0,0
2023-02-04T04:00,1.2,93,99,7,0,0,0,0,0
2023-02-04T05:00,0.8,91,99,3,0,0,0,0,0
2023-02-04T06:00,1.5,90,100,0,0,0,0,0,0
2023-02-04T07:00,1.1,90,100,0,0,0,0,0,0
2023-02-04T08:00,0.6,88,98,0,0,0,0,0,0
2023-02-04T09:00,-2.2,90,100,0,0,0,0,0,0
2023-02-04T10:00,-2.1,90,100,0,0,0,0,0,0
2023-02-04T11:00,-2.8,90,100,0,0,0,0,0,0
2023-02-04T12:00,-1.1,90,100,0,0,0,0,0,0
2023-02-04T13:00,-2.8,100,100,14,4,18,6,12,0
2023-02-04T14:00,2.6,91,99,3,0,149,82,67,273.9
2023-02-04T15:00,4.5,100,100,69,0,291,161,130,467.3
2023-02-04T16:00,10.3,100,60,95,0,404,225,179,494.7
2023-02-04T17:00,13.4,58,2,94,0,499,331,168,595.5
2023-02-04T18:00,17.5,56,0,93,0,470,230,240,560.8
2023-02-04T19:00,17.7,54,4,83,3,413,204,209,418.1
2023-02-04T20:00,22.5,42,0,66,7,368,221,147,484.8
2023-02-04T21:00,22.8,27,2,30,23,231,114,117,472.5
2023-02-04T22:00,24.3,33,1,12,82,104,58,46,400.5
2023-02-04T23:00,20.1,22,0,0,73,5,1,4,40.9
2023-02-05T00:00,22.9,17,0,1,54,0,0,0,0
2023-02-05T01:00,20.5,43,0,36,71,0,0,0,0
2023-02-05T02:00,22.6,72,0,77,87,0,0,0,0
2023-02-05T03:00,19.1,32,0,6,96,0,0,0,0
2023-02-05T04:00,22.5,26,1,1,81,0,0,0,0
2023-02-05T05:00,20.6,30,0,6,89,0,0,0,0
2023-02-05T06:00,22.7,29,0,0,98,0,0,0,0
2023-02-05T07:00,19.8,29,0,0,98,0,0,0,0
2023-02-05T08:00,23.1,83,0,88,100,0,0,0,0
2023-02-05T09:00,21.9,50,0,34,100,0,0,0,0
2023-02-05T10:00,24.8,30,0,0,100,0,0,0,0
2023-02-05T11:00,23.8,37,0,12,100,0,0,0,0
2023-02-05T12:00,27.3,81,0,85,100,0,0,0,0
2023-02-05T13:00,27.9,89,0,98,99,13,0,13,0
2023-02-05T14:00,31.8,90,0,100,99,72,0,72,0
2023-02-05T15:00,33.3,68,0,65,96,154,21,133,22.1
2023-02-05T16:00,37.2,31,0,2,99,319,119,200,166
2023-02-05T17:00,39.9,30,0,0,99,406,143,263,283
2023-02-05T18:00,41.9,30,0,0,100,426,162,264,292.3
2023-02-05T19:00,43.5,30,0,0,100,410,203,207,372.4
2023-02-05T20:00,43.3,52,0,36,100,290,69,221,300.7
2023-02-05T21:00,42.3,83,1,89,97,149,21,128,110.4
2023-02-05T22:00,40.5,83,4,92,81,46,8,38,60.9
2023-02-05T23:00,39.3,75,12,99,16,2,0,2,6.1
2023-02-06T00:00,38.6,100,73,99,2,0,0,0,0
2023-02-06T01:00,38.8,100,86,100,1,0,0,0,0
2023-02-06T02:00,38.4,100,92,100,0,0,0,0,0
2023-02-06T03:00,37.9,100,69,100,0,0,0,0,0
2023-02-06T04:00,37.6,100,89,100,0,0,0,0,0
2023-02-06T05:00,37.2,100,96,98,0,0,0,0,0
2023-02-06T06:00,36.7,100,92,91,2,0,0,0,0
2023-02-06T07:00,36.5,100,74,95,53,0,0,0,0
2023-02-06T08:00,36.1,100,95,99,12,0,0,0,0
2023-02-06T09:00,36.2,100,100,98,0,0,0,0,0
2023-02-06T10:00,35.8,87,67,30,29,0,0,0,0
2023-02-06T11:00,35,95,83,25,19,0,0,0,0
2023-02-06T12:00,35,100,95,30,0,0,0,0,0
2023-02-06T13:00,34.8,100,98,55,0,9,0,9,0
2023-02-06T14:00,34.9,93,97,9,0,43,8,35,20.6
2023-02-06T15:00,34.9,91,100,1,0,93,6,87,30.8
2023-02-06T16:00,35.1,88,98,0,0,128,8,120,16.2
2023-02-06T17:00,34.6,87,97,0,0,150,20,130,29.6
