,time,temperature_2m (°F),relativehumidity_2m (%),dewpoint_2m (°F),apparent_temperature (°F),pressure_msl (hPa),surface_pressure (hPa),precipitation (inch),rain (inch),snowfall (inch),weathercode (wmo code),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),windspeed_10m (mp/h),windspeed_100m (mp/h),chilled_water,steam,electricity,temperature_2m (°F)^2,temperature_2m (°F)^3
9833,2022-06-19 09:00:00-04:00,56.4,58,41.9,49.1,1020.5,986.4,0.0,0.0,0.0,1,23,26,0,0,473,387,86,725.7,12.5,18.7,3890.383,81.286995,18.94761,3180.96,179406.144
9834,2022-06-19 10:00:00-04:00,58.1,54,41.5,51.2,1020.3,986.3,0.0,0.0,0.0,0,15,17,0,0,609,459,150,729.8,12.6,18.5,3864.78625,80.45764,19.203455,3375.61,196122.94100000002
9835,2022-06-19 11:00:00-04:00,59.9,52,42.2,54.8,1020.5,986.6,0.0,0.0,0.0,0,10,11,0,0,775,615,160,729.2,12.3,18.0,4812.79575,75.60987,19.1860175,3588.0099999999998,214921.799
9836,2022-06-19 12:00:00-04:00,61.6,49,42.3,57.5,1020.4,986.7,0.0,0.0,0.0,0,11,12,0,0,903,749,154,813.2,12.7,18.7,5223.53375,72.5757575,19.1726175,3794.5600000000004,233744.896
9837,2022-06-19 13:00:00-04:00,63.0,46,41.7,59.2,1020.3,986.6,0.0,0.0,0.0,0,4,4,0,0,976,855,121,883.7,13.2,19.5,5544.715,69.05418,19.34242,3969.0,250047.0
9838,2022-06-19 14:00:00-04:00,64.0,43,41.1,60.0,1020.0,986.4,0.0,0.0,0.0,0,2,1,0,2,986,866,120,921.4,13.4,19.8,5706.6975,66.8909575,19.1240575,4096.0,262144.0
9839,2022-06-19 15:00:00-04:00,64.9,41,40.9,60.6,1019.8,986.3,0.0,0.0,0.0,0,0,0,0,0,936,821,115,919.9,13.0,19.4,5895.4985,67.3031,19.032185,4212.010000000001,273359.4490000001
9840,2022-06-19 16:00:00-04:00,64.8,42,41.1,59.5,1019.7,986.2,0.0,0.0,0.0,0,3,0,0,10,794,693,101,880.8,12.6,18.7,6149.6195,65.914095,18.996245,4199.04,272097.79199999996
9841,2022-06-19 17:00:00-04:00,65.0,42,41.4,59.4,1019.3,985.8,0.0,0.0,0.0,0,2,0,0,5,692,587,105,844.3,11.5,17.6,6447.53575,66.24223,18.9926025,4225.0,274625.0
9842,2022-06-19 18:00:00-04:00,64.8,44,42.3,59.3,1019.0,985.5,0.0,0.0,0.0,0,14,0,0,45,527,445,82,831.9,8.5,13.2,6543.602,66.1767075,19.2118225,4199.04,272097.79199999996
9843,2022-06-19 19:00:00-04:00,63.9,50,44.8,59.5,1018.7,985.2,0.0,0.0,0.0,0,12,0,0,41,343,276,67,780.2,7.1,12.7,6317.065,67.0384725,19.1331075,4083.21,260917.11899999998
9844,2022-06-19 20:00:00-04:00,62.0,56,46.0,57.7,1018.8,985.1,0.0,0.0,0.0,1,24,0,0,80,154,104,50,634.5,7.6,14.5,5723.57925,66.7416325,18.7964775,3844.0,238328.0
9845,2022-06-19 21:00:00-04:00,59.7,59,45.3,55.0,1018.7,984.9,0.0,0.0,0.0,1,20,0,0,67,22,8,14,185.6,8.2,16.1,4917.123,70.8996,18.660945,3564.09,212776.17300000004
9846,2022-06-19 22:00:00-04:00,58.1,62,45.0,53.2,1019.4,985.5,0.0,0.0,0.0,0,1,0,0,2,0,0,0,0.0,8.6,17.1,4345.9695,83.9070475,18.2558925,3375.61,196122.94100000002
9847,2022-06-19 23:00:00-04:00,56.9,64,45.0,52.3,1019.6,985.6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,7.8,16.5,3630.16375,95.16936,17.8191825,3237.6099999999997,184220.009
9848,2022-06-20 00:00:00-04:00,56.0,67,45.0,51.6,1020.1,986.0,0.0,0.0,0.0,0,2,0,0,7,0,0,0,0.0,7.4,15.9,3170.853,91.72799,17.601485,3136.0,175616.0
9849,2022-06-20 01:00:00-04:00,55.3,69,45.2,51.2,1020.3,986.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,6.8,14.8,2760.4265,91.1098,17.4139125,3058.0899999999997,169112.37699999998
9850,2022-06-20 02:00:00-04:00,54.8,71,45.7,51.1,1020.5,986.3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,6.1,13.7,2706.2595,98.5076475,17.4252975,3003.0399999999995,164566.59199999998
9851,2022-06-20 03:00:00-04:00,54.3,71,45.1,50.8,1020.7,986.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,5.4,12.5,2744.62825,102.1573875,17.590055,2948.49,160103.00699999998
9852,2022-06-20 04:00:00-04:00,53.8,74,45.6,50.2,1020.9,986.6,0.0,0.0,0.0,1,24,0,0,79,0,0,0,0.0,5.8,12.2,2794.55925,108.038675,17.72744,2894.4399999999996,155720.87199999997
9853,2022-06-20 05:00:00-04:00,53.2,76,45.9,49.8,1021.4,987.1,0.0,0.0,0.0,1,23,0,0,76,0,0,0,0.0,5.6,11.2,2867.87375,117.29935,18.14783,2830.2400000000002,150568.768
9854,2022-06-20 06:00:00-04:00,51.9,83,46.8,49.2,1022.1,987.7,0.0,0.0,0.0,0,3,0,0,9,7,2,5,0.0,4.3,8.8,2969.04575,119.293125,19.22358,2693.6099999999997,139798.359
9855,2022-06-20 07:00:00-04:00,54.3,80,48.3,52.2,1022.5,988.2,0.0,0.0,0.0,0,2,0,1,4,104,63,41,223.2,4.1,8.3,3382.84725,96.51119,19.80688,2948.49,160103.00699999998
9856,2022-06-20 08:00:00-04:00,58.9,69,48.7,57.2,1022.8,988.8,0.0,0.0,0.0,0,1,0,1,2,283,215,68,525.7,3.2,5.1,3964.5535,75.3847275,20.1342975,3469.21,204336.46899999998
9857,2022-06-20 09:00:00-04:00,62.3,62,49.1,60.4,1022.7,988.9,0.0,0.0,0.0,0,9,0,1,28,471,392,79,715.1,4.1,5.6,5061.8305,67.67965,20.2265525,3881.2899999999995,241804.36699999997
9858,2022-06-20 10:00:00-04:00,65.4,55,48.8,64.2,1022.3,988.7,0.0,0.0,0.0,0,4,0,6,2,642,551,91,808.1,4.5,6.3,6413.4755,65.69715,20.2865225,4277.160000000001,279726.2640000001
9859,2022-06-20 11:00:00-04:00,68.3,48,47.7,68.3,1022.1,988.7,0.0,0.0,0.0,0,3,0,5,0,790,673,117,847.2,4.8,6.6,7468.9105,64.662085,20.5178425,4664.889999999999,318611.98699999996
9860,2022-06-20 12:00:00-04:00,70.3,42,46.0,70.4,1022.3,989.0,0.0,0.0,0.0,1,25,0,7,68,873,704,169,824.2,5.5,7.6,8237.80075,61.909175,20.579235,4942.089999999999,347428.92699999997
9861,2022-06-20 13:00:00-04:00,72.0,39,45.6,72.9,1021.9,988.8,0.0,0.0,0.0,0,6,0,0,20,944,783,161,817.4,5.2,7.1,8611.00025,62.05616,20.6236625,5184.0,373248.0
9862,2022-06-20 14:00:00-04:00,73.1,37,45.5,73.7,1021.5,988.4,0.0,0.0,0.0,0,10,0,0,34,931,737,194,809.0,5.5,7.7,8926.597,60.86349,20.5936675,5343.609999999999,390617.8909999999
9863,2022-06-20 15:00:00-04:00,74.1,35,44.9,74.4,1021.5,988.5,0.0,0.0,0.0,0,1,0,1,0,919,798,121,833.1,5.5,7.6,9633.29875,63.55784,20.6491975,5490.8099999999995,406869.0209999999
9864,2022-06-20 16:00:00-04:00,74.5,35,44.7,74.0,1021.0,988.0,0.0,0.0,0.0,0,0,0,0,0,821,708,113,880.9,4.8,6.7,9688.29675,61.454035,20.7981375,5550.25,413493.625
9865,2022-06-20 17:00:00-04:00,74.1,35,44.5,73.0,1020.1,987.1,0.0,0.0,0.0,0,0,0,0,0,691,604,87,869.5,3.0,4.5,9689.07075,63.41436,20.7354425,5490.8099999999995,406869.0209999999
9866,2022-06-20 18:00:00-04:00,73.4,36,45.1,71.4,1019.6,986.6,0.0,0.0,0.0,0,9,0,0,31,514,427,87,827.8,1.8,2.3,9259.6135,61.51359,20.6685575,5387.56,395446.9040000001
9867,2022-06-20 19:00:00-04:00,71.3,55,54.5,72.0,1019.4,986.3,0.0,0.0,0.0,0,0,0,0,0,331,264,67,743.1,1.7,3.6,9015.96825,61.020835,20.3811125,5083.69,362467.09699999995
9868,2022-06-20 20:00:00-04:00,68.4,68,57.6,69.6,1019.5,986.2,0.0,0.0,0.0,0,5,0,0,17,152,105,47,616.7,3.1,6.2,8330.86025,61.855455,19.626855,4678.56,320013.5040000001
9869,2022-06-20 21:00:00-04:00,66.1,73,57.3,67.2,1019.6,986.2,0.0,0.0,0.0,0,8,0,0,25,23,11,12,193.7,3.0,6.4,6844.9325,62.0275425,19.097875,4369.209999999999,288804.7809999999
9870,2022-06-20 22:00:00-04:00,63.8,77,56.6,64.9,1020.7,987.1,0.0,0.0,0.0,0,14,0,0,46,0,0,0,0.0,2.4,4.9,5872.06425,63.90383,18.652435,4070.4399999999996,259694.07199999996
9871,2022-06-20 23:00:00-04:00,61.7,81,55.9,63.1,1020.7,987.0,0.0,0.0,0.0,0,5,0,0,18,0,0,0,0.0,1.1,3.6,4618.648,67.3609525,18.04396,3806.8900000000003,234885.11300000004
9872,2022-06-21 00:00:00-04:00,59.6,86,55.5,60.8,1020.1,986.2,0.0,0.0,0.0,0,19,0,0,64,0,0,0,0.0,1.4,1.1,4130.03425,73.1841925,17.75616,3552.1600000000003,211708.736
9873,2022-06-21 01:00:00-04:00,58.2,88,54.7,58.3,1019.7,985.8,0.0,0.0,0.0,1,26,0,0,87,0,0,0,0.0,3.2,2.9,3829.64475,77.524905,17.65651,3387.2400000000002,197137.36800000002
9874,2022-06-21 02:00:00-04:00,58.0,86,53.9,57.6,1019.4,985.5,0.0,0.0,0.0,1,26,0,0,88,0,0,0,0.0,3.7,5.7,3630.5155,78.92886,17.7157375,3364.0,195112.0
9875,2022-06-21 03:00:00-04:00,57.7,88,54.2,57.2,1019.4,985.4,0.0,0.0,0.0,1,32,2,0,100,0,0,0,0.0,4.4,8.3,3194.613,81.808355,17.76289,3329.2900000000004,192100.03300000002
9876,2022-06-21 04:00:00-04:00,57.5,88,53.9,56.6,1019.4,985.4,0.0,0.0,0.0,1,40,11,0,100,0,0,0,0.0,4.8,9.9,3104.61725,82.90338,17.7623,3306.25,190109.375
9877,2022-06-21 05:00:00-04:00,57.3,88,53.9,56.4,1019.9,985.9,0.0,0.0,0.0,2,52,21,5,100,0,0,0,0.0,4.8,9.5,3283.0435,82.563025,18.82354,3283.2899999999995,188132.51699999996
9878,2022-06-21 06:00:00-04:00,57.8,87,54.0,56.6,1020.1,986.1,0.0,0.0,0.0,3,100,83,66,100,3,0,3,0.0,5.9,10.7,3951.73925,86.1129475,20.44214,3340.8399999999997,193100.55199999997
9879,2022-06-21 07:00:00-04:00,59.5,84,54.6,58.4,1020.2,986.3,0.0,0.0,0.0,3,99,79,31,31,40,0,40,0.0,6.0,12.2,4511.1345,85.999145,21.4169275,3540.25,210644.875
9880,2022-06-21 08:00:00-04:00,62.3,80,55.9,61.7,1019.9,986.2,0.0,0.0,0.0,3,100,81,49,83,127,18,109,19.8,6.1,12.0,5771.846,72.55545,22.9409575,3881.2899999999995,241804.36699999997
9881,2022-06-21 09:00:00-04:00,65.8,73,57.1,65.4,1019.5,986.0,0.0,0.0,0.0,2,52,25,4,91,282,108,174,122.4,6.5,11.7,7015.1715,69.0659625,23.8294725,4329.639999999999,284890.312
9882,2022-06-21 10:00:00-04:00,70.2,66,58.1,69.9,1018.6,985.4,0.0,0.0,0.0,1,31,0,2,99,523,336,187,367.5,7.0,10.5,8232.47275,66.5003025,24.1679225,4928.04,345948.40800000005
9883,2022-06-21 11:00:00-04:00,72.8,63,59.4,73.7,1018.4,985.4,0.0,0.0,0.0,1,32,2,0,100,588,357,231,498.6,6.1,8.9,8944.55625,66.9512125,24.824005,5299.839999999999,385828.35199999996
9884,2022-06-21 12:00:00-04:00,75.2,61,60.9,77.1,1017.6,984.8,0.0,0.0,0.0,1,40,13,0,95,605,282,323,380.3,5.8,8.5,9433.83125,67.0363,24.6722525,5655.040000000001,425259.00800000003
9885,2022-06-21 13:00:00-04:00,77.4,60,62.4,80.0,1016.6,983.9,0.0,0.0,0.0,1,34,7,0,93,628,394,234,360.4,6.0,8.8,10511.8915,63.2913675,24.3748225,5990.760000000001,463684.8240000001
9886,2022-06-21 14:00:00-04:00,80.2,58,64.1,84.7,1015.5,983.1,0.0,0.0,0.0,1,32,5,2,86,745,485,260,463.4,6.3,8.9,12985.0075,67.80187,24.243115,6432.040000000001,515849.60800000007
9887,2022-06-21 15:00:00-04:00,83.3,56,65.7,89.7,1014.8,982.6,0.0,0.0,0.0,1,20,2,2,57,850,658,192,624.7,6.0,8.5,14309.7175,64.1668925,24.5696525,6938.889999999999,578009.5369999999
9888,2022-06-21 16:00:00-04:00,85.0,54,66.6,91.5,1014.2,982.1,0.0,0.0,0.0,1,27,18,2,31,766,616,150,753.2,4.9,7.7,15021.32,63.29487,24.70983,7225.0,614125.0
9889,2022-06-21 17:00:00-04:00,86.2,53,67.0,91.5,1013.5,981.5,0.0,0.0,0.0,2,70,44,50,0,608,489,119,732.6,4.2,7.3,15349.33,63.0891525,23.937055,7430.4400000000005,640503.9280000001
9890,2022-06-21 18:00:00-04:00,85.8,58,69.3,92.0,1013.3,981.2,0.0,0.0,0.0,0,7,7,1,2,442,333,109,651.6,3.3,6.1,14886.105,59.5773875,23.3214675,7361.639999999999,631628.7119999999
9891,2022-06-21 19:00:00-04:00,83.9,68,72.2,91.8,1013.3,981.1,0.0,0.0,0.0,0,4,3,2,0,314,245,69,631.9,3.1,5.0,14282.225,59.0333925,22.510925,7039.210000000001,590589.7190000002
9892,2022-06-21 20:00:00-04:00,80.9,75,72.1,89.1,1013.7,981.3,0.0,0.0,0.0,0,0,0,0,0,134,86,48,546.8,2.1,4.5,12939.7,57.07357,21.8003725,6544.810000000001,529475.1290000001
9893,2022-06-21 21:00:00-04:00,77.3,81,71.1,84.8,1014.1,981.5,0.0,0.0,0.0,0,0,0,0,0,21,10,11,159.9,2.5,5.2,11644.67,60.359875,21.2183075,5975.29,461889.91699999996
9894,2022-06-21 22:00:00-04:00,74.4,86,70.0,80.1,1014.5,981.7,0.0,0.0,0.0,0,2,0,0,6,0,0,0,0.0,5.3,8.6,10436.3575,59.594245,20.519635,5535.360000000001,411830.7840000001
9895,2022-06-21 23:00:00-04:00,72.9,86,68.3,77.1,1014.5,981.6,0.0,0.0,0.0,0,5,0,0,18,0,0,0,0.0,6.8,12.6,9893.82275,55.358715,19.8679525,5314.410000000001,387420.4890000001
9896,2022-06-22 00:00:00-04:00,70.9,88,67.3,74.4,1014.3,981.3,0.0,0.0,0.0,0,6,0,0,20,0,0,0,0.0,7.3,14.8,9398.59675,54.7235425,19.2551975,5026.81,356400.8290000001
9897,2022-06-22 01:00:00-04:00,68.6,92,66.3,71.6,1014.0,980.9,0.0,0.0,0.0,0,5,0,4,10,0,0,0,0.0,7.4,15.0,9138.7845,58.31386,19.45001,4705.959999999999,322828.8559999999
9898,2022-06-22 02:00:00-04:00,67.5,93,65.5,70.3,1013.4,980.3,0.0,0.0,0.0,0,13,2,7,24,0,0,0,0.0,7.2,14.4,8598.26125,57.8384975,19.3680175,4556.25,307546.875
9899,2022-06-22 03:00:00-04:00,66.7,88,63.0,68.5,1013.3,980.1,0.0,0.0,0.0,1,27,3,13,54,0,0,0,0.0,6.7,13.7,8769.76125,58.7837375,19.2494525,4448.89,296740.96300000005
9900,2022-06-22 04:00:00-04:00,66.5,88,62.7,68.1,1012.7,979.5,0.0,0.0,0.0,1,47,6,32,75,0,0,0,0.0,6.7,13.0,8818.65425,59.234865,19.4634225,4422.25,294079.625
9901,2022-06-22 05:00:00-04:00,66.1,88,62.3,67.7,1012.6,979.4,0.0,0.0,0.0,2,50,13,24,80,0,0,0,0.0,6.5,13.1,9104.4185,59.2137075,19.8068675,4369.209999999999,288804.7809999999
9902,2022-06-22 06:00:00-04:00,66.0,87,62.1,68.1,1011.9,978.7,0.0,0.0,0.0,1,41,9,8,92,5,1,4,0.0,5.2,9.8,10213.31725,62.594795,21.528355,4356.0,287496.0
9903,2022-06-22 07:00:00-04:00,67.5,85,62.9,70.1,1011.8,978.7,0.0,0.0,0.0,1,29,0,0,96,55,4,51,20.4,4.7,6.5,10648.42,63.593755,22.64852,4556.25,307546.875
9904,2022-06-22 08:00:00-04:00,70.6,80,64.2,74.0,1012.0,979.1,0.0,0.0,0.0,1,28,0,0,93,187,96,91,142.4,4.2,6.9,11618.25,64.020805,24.9804275,4984.359999999999,351895.81599999993
9905,2022-06-22 09:00:00-04:00,75.3,73,65.8,79.8,1012.1,979.5,0.0,0.0,0.0,1,38,8,8,86,393,286,107,437.3,3.3,5.1,12421.9325,61.0873975,26.23587,5670.089999999999,426957.77699999994
9906,2022-06-22 10:00:00-04:00,78.4,68,66.9,83.3,1012.0,979.6,0.0,0.0,0.0,1,48,12,17,91,491,353,138,563.6,3.7,5.0,14384.64,60.3942725,26.8169,6146.560000000001,481890.3040000001
9907,2022-06-22 11:00:00-04:00,81.7,64,68.2,87.5,1011.4,979.2,0.004,0.004,0.0,51,53,13,23,92,585,403,182,520.6,3.7,5.7,15466.9975,59.89085,26.494495,6674.89,545338.513
9908,2022-06-22 12:00:00-04:00,83.7,62,69.2,90.9,1011.0,978.9,0.0,0.0,0.0,1,47,16,22,63,669,471,198,525.4,3.9,6.3,16126.46,58.8409475,26.0109225,7005.6900000000005,586376.253
9909,2022-06-22 13:00:00-04:00,83.3,64,69.8,90.4,1010.5,978.4,0.0,0.0,0.0,2,61,21,35,69,610,403,207,483.5,3.5,5.9,17102.6875,58.34908,26.4178425,6938.889999999999,578009.5369999999
9910,2022-06-22 14:00:00-04:00,82.6,66,70.2,90.1,1010.0,977.9,0.0,0.0,0.0,1,50,26,25,38,622,430,192,433.4,3.4,5.6,17814.1175,58.0271125,26.8195075,6822.759999999999,563559.9759999999
9911,2022-06-22 15:00:00-04:00,85.9,59,70.2,94.5,1009.6,977.7,0.0,0.0,0.0,1,38,24,19,16,722,555,167,533.7,3.3,5.3,17667.0,57.5643675,25.856515,7378.810000000001,633839.7790000001
9912,2022-06-22 16:00:00-04:00,85.7,60,70.3,93.6,1009.3,977.4,0.004,0.004,0.0,51,41,27,15,25,704,563,141,666.9,4.6,8.3,18170.775,55.1831375,26.1263375,7344.490000000001,629422.7930000001
9913,2022-06-22 17:00:00-04:00,82.8,66,70.2,88.7,1009.4,977.3,0.094,0.094,0.0,61,91,49,54,48,478,338,140,597.9,5.0,9.1,17512.2875,54.51145,25.3918375,6855.839999999999,567663.5519999999
9914,2022-06-22 18:00:00-04:00,78.6,81,72.1,86.1,1010.0,977.6,0.134,0.134,0.0,63,100,65,41,66,289,177,112,405.7,4.1,8.4,15291.5725,55.0955,24.189665,6177.959999999999,485587.6559999999
9915,2022-06-22 19:00:00-04:00,75.6,87,71.4,82.4,1010.2,977.7,0.047,0.047,0.0,55,81,53,32,46,142,38,104,210.7,4.8,10.3,12417.3375,57.83698,23.30905,5715.359999999999,432081.2159999999
9916,2022-06-22 20:00:00-04:00,72.7,87,68.6,76.5,1010.4,977.7,0.012,0.012,0.0,51,49,16,40,36,36,0,36,39.6,8.1,15.3,11103.355,54.74325,22.485565,5285.29,384240.58300000004
9917,2022-06-22 21:00:00-04:00,69.3,87,65.4,71.0,1010.6,977.7,0.012,0.012,0.0,51,53,27,30,34,11,2,9,0.0,9.5,18.2,9953.28125,56.272235,22.4682725,4802.49,332812.557
9918,2022-06-22 22:00:00-04:00,66.8,90,63.7,67.8,1011.5,978.4,0.004,0.004,0.0,51,80,50,51,15,0,0,0,0.0,9.3,17.9,9082.58025,57.6522925,21.6946725,4462.24,298077.632
9919,2022-06-22 23:00:00-04:00,65.3,93,63.3,66.1,1012.0,978.8,0.02,0.02,0.0,53,100,99,74,20,0,0,0,0.0,9.3,17.6,7847.56175,59.291215,20.76505,4264.089999999999,278445.077
9920,2022-06-23 00:00:00-04:00,64.6,95,63.1,65.3,1012.0,978.7,0.016,0.016,0.0,51,100,100,60,31,0,0,0,0.0,9.3,17.9,7554.78575,58.30722,20.4107025,4173.159999999999,269586.13599999994
9921,2022-06-23 01:00:00-04:00,63.7,100,63.7,65.0,1011.8,978.5,0.012,0.012,0.0,51,100,90,56,47,0,0,0,0.0,8.5,16.7,7532.79425,58.463625,20.24931,4057.6900000000005,258474.85300000003
9922,2022-06-23 02:00:00-04:00,63.6,100,63.5,65.2,1011.7,978.4,0.012,0.012,0.0,51,100,83,62,21,0,0,0,0.0,7.7,15.2,7757.21575,58.5273025,19.80654,4044.96,257259.456
9923,2022-06-23 03:00:00-04:00,63.5,100,63.5,65.3,1011.7,978.4,0.008,0.008,0.0,51,85,64,45,0,0,0,0,0.0,7.2,13.9,7347.24625,61.4270825,19.4834525,4032.25,256047.875
9924,2022-06-23 04:00:00-04:00,63.5,100,63.5,65.7,1011.6,978.3,0.004,0.004,0.0,51,83,66,39,0,0,0,0,0.0,6.3,12.5,7603.567,61.5119775,19.474535,4032.25,256047.875
9925,2022-06-23 05:00:00-04:00,63.5,100,63.4,65.9,1011.3,978.0,0.004,0.004,0.0,51,70,62,21,5,0,0,0,0.0,5.6,11.3,7821.2995,64.530125,20.335175,4032.25,256047.875
9926,2022-06-23 06:00:00-04:00,63.5,100,63.4,66.3,1011.5,978.2,0.004,0.004,0.0,51,96,58,39,69,4,1,3,0.0,4.8,9.7,8783.60975,68.4740875,21.7389975,4032.25,256047.875
9927,2022-06-23 07:00:00-04:00,63.8,100,63.8,67.1,1011.5,978.2,0.0,0.0,0.0,3,100,40,66,95,59,28,31,108.8,3.8,7.8,9032.5735,72.92375,22.580235,4070.4399999999996,259694.07199999996
9928,2022-06-23 08:00:00-04:00,64.4,98,63.8,67.8,1012.2,978.9,0.0,0.0,0.0,2,59,27,26,65,102,52,50,169.9,3.8,6.9,9609.42275,71.3282875,23.691305,4147.360000000001,267089.98400000005
9929,2022-06-23 09:00:00-04:00,65.0,96,63.9,68.4,1012.5,979.2,0.004,0.004,0.0,51,39,38,0,17,237,123,114,188.8,3.9,5.9,9949.548,72.6857075,25.1516275,4225.0,274625.0
9930,2022-06-23 10:00:00-04:00,66.7,87,62.8,69.7,1012.8,979.6,0.004,0.004,0.0,51,42,47,0,0,456,315,141,359.3,3.7,5.1,10360.18,70.727575,25.6334725,4448.89,296740.96300000005
9931,2022-06-23 11:00:00-04:00,68.1,80,61.6,70.9,1012.8,979.7,0.0,0.0,0.0,1,43,48,0,0,577,439,138,525.5,3.7,4.8,11156.8225,67.630775,25.5620475,4637.61,315821.2409999999
9932,2022-06-23 12:00:00-04:00,70.2,74,61.5,74.7,1012.8,979.8,0.0,0.0,0.0,1,37,41,0,0,712,506,206,569.0,3.0,4.1,12042.3175,64.3407125,25.3490875,4928.04,345948.40800000005
9933,2022-06-23 13:00:00-04:00,71.3,72,61.8,76.8,1012.6,979.7,0.0,0.0,0.0,2,64,71,0,0,720,521,199,570.5,1.6,2.3,13061.71,65.1328575,25.4105225,5083.69,362467.09699999995
9934,2022-06-23 14:00:00-04:00,71.8,72,62.1,77.3,1012.3,979.5,0.004,0.004,0.0,51,70,61,25,0,669,439,230,507.9,0.4,0.5,12688.855,63.9811025,25.07562,5155.24,370146.23199999996
9935,2022-06-23 15:00:00-04:00,75.8,60,60.9,81.6,1012.3,979.7,0.0,0.0,0.0,2,71,62,26,0,730,519,211,522.3,0.4,0.2,12829.5275,63.3624125,24.96566,5745.639999999999,435519.51199999993
9936,2022-06-23 16:00:00-04:00,76.2,58,60.5,80.0,1012.0,979.4,0.0,0.0,0.0,2,65,54,27,0,584,367,217,514.7,0.4,1.2,12810.67,62.0526675,24.865515,5806.4400000000005,442450.72800000006
9937,2022-06-23 17:00:00-04:00,76.4,59,60.8,79.5,1012.0,979.4,0.0,0.0,0.0,2,56,40,34,0,519,369,150,484.0,1.3,2.2,12328.395,62.2291875,24.0923925,5836.960000000001,445943.7440000001
9938,2022-06-23 18:00:00-04:00,74.7,63,61.3,77.4,1012.1,979.4,0.0,0.0,0.0,2,50,30,38,1,371,271,100,516.0,2.7,3.8,12066.5925,63.1918225,23.2074975,5580.09,416832.72300000006
9939,2022-06-23 19:00:00-04:00,73.5,69,62.9,77.1,1012.6,979.8,0.0,0.0,0.0,0,17,11,12,1,265,176,89,482.4,2.2,4.0,11489.1325,60.186905,22.5727775,5402.25,397065.375
9940,2022-06-23 20:00:00-04:00,71.2,78,64.0,75.6,1013.2,980.3,0.0,0.0,0.0,1,25,16,16,4,112,68,44,402.5,1.7,3.2,10442.535,60.35029,21.94224,5069.4400000000005,360944.128
9941,2022-06-23 21:00:00-04:00,69.5,82,63.7,73.7,1013.7,980.7,0.0,0.0,0.0,0,13,11,5,0,20,10,10,132.9,1.8,2.8,9750.64425,61.4236825,21.139565,4830.25,335702.375
9942,2022-06-23 22:00:00-04:00,67.7,85,63.0,71.2,1014.1,980.9,0.0,0.0,0.0,0,19,16,7,0,0,0,0,0.0,2.7,4.8,9092.95325,60.5957875,20.5796925,4583.29,310288.73300000007
9943,2022-06-23 23:00:00-04:00,66.4,88,62.6,69.0,1014.2,981.0,0.0,0.0,0.0,0,13,10,7,0,0,0,0,0.0,4.3,7.8,7875.35375,60.93616,18.9228725,4408.960000000001,292754.9440000001
9944,2022-06-24 00:00:00-04:00,65.2,90,62.3,67.6,1014.5,981.2,0.0,0.0,0.0,0,9,6,6,0,0,0,0,0.0,4.7,9.7,7393.6835,60.6682625,18.959695,4251.04,277167.808
9945,2022-06-24 01:00:00-04:00,64.6,92,62.1,66.8,1014.5,981.1,0.0,0.0,0.0,0,6,3,5,0,0,0,0,0.0,4.9,10.1,7064.4475,59.84432,18.5665475,4173.159999999999,269586.13599999994
9946,2022-06-24 02:00:00-04:00,64.3,93,62.1,66.8,1014.5,981.1,0.0,0.0,0.0,0,2,0,4,0,0,0,0,0.0,4.3,8.9,6817.73625,60.9609425,18.06549,4134.49,265847.70699999994
9947,2022-06-24 03:00:00-04:00,63.6,95,62.1,66.3,1014.6,981.2,0.0,0.0,0.0,0,2,1,1,0,0,0,0,0.0,3.5,7.4,6214.2245,59.4358275,17.9708775,4044.96,257259.456
9948,2022-06-24 04:00:00-04:00,63.0,96,61.9,65.8,1014.7,981.2,0.0,0.0,0.0,0,2,2,0,0,0,0,0,0.0,3.2,6.6,6157.27,64.3096025,18.1142475,3969.0,250047.0
9949,2022-06-24 05:00:00-04:00,62.8,96,61.5,65.5,1015.0,981.5,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,3.0,6.6,6152.7345,69.81737,18.811325,3943.8399999999997,247673.15199999997
9950,2022-06-24 06:00:00-04:00,62.5,96,61.4,65.3,1015.7,982.2,0.0,0.0,0.0,0,1,1,0,0,6,2,4,0.0,2.7,6.8,6806.48225,76.24898,20.2880225,3906.25,244140.625
9951,2022-06-24 07:00:00-04:00,63.9,96,62.8,67.1,1015.8,982.4,0.0,0.0,0.0,0,0,0,0,0,95,59,36,219.7,3.3,6.4,7353.86375,73.5389175,21.4607575,4083.21,260917.11899999998
9952,2022-06-24 08:00:00-04:00,69.3,86,64.8,73.5,1016.4,983.3,0.0,0.0,0.0,0,0,0,0,0,249,174,75,456.4,3.0,4.8,9700.38725,70.3194125,22.77013,4802.49,332812.557
9953,2022-06-24 09:00:00-04:00,72.9,72,63.4,76.0,1016.6,983.7,0.0,0.0,0.0,0,0,0,0,0,435,346,89,608.8,3.9,5.4,11085.88,67.88618,23.117725,5314.410000000001,387420.4890000001
