time,temperature_2m (°F),relativehumidity_2m (%),dewpoint_2m (°F),apparent_temperature (°F),pressure_msl (hPa),surface_pressure (hPa),precipitation (inch),rain (inch),snowfall (inch),weathercode (wmo code),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),windspeed_10m (mp/h),windspeed_100m (mp/h)
2023-01-17T09:00,26.6,70,18.1,18.7,1008.5,972.8,0,0,0,1,48,0,45,70,0,0,0,0,5.7,12.9
2023-01-17T10:00,27.1,65,17,18.9,1007.9,972.3,0,0,0,3,80,0,91,86,0,0,0,0,6.3,13.2
2023-01-17T11:00,28.3,60,16.2,19.8,1007.5,972,0,0,0,3,100,13,99,100,0,0,0,0,6.7,13.6
2023-01-17T12:00,30,54,15.5,21.3,1007,971.6,0,0,0,3,100,43,99,100,0,0,0,0,7.1,14.2
2023-01-17T13:00,32.1,50,15.3,23.3,1006.2,971,0.004,0,0.028,71,100,74,100,100,1,0,1,0,7.3,14.6
2023-01-17T14:00,34,48,16.3,25.1,1005.8,970.7,0.012,0.008,0.028,71,100,100,100,100,15,0,15,0,7.5,14.8
2023-01-17T15:00,32.2,96,31.1,25,1005.5,970.3,0.063,0.063,0,61,100,100,99,96,29,0,29,0,7.5,14.6
2023-01-17T16:00,32.8,99,32.5,26,1004.7,969.6,0.051,0.051,0,61,100,100,80,25,38,0,38,0,7.3,14.1
2023-01-17T17:00,34,100,33.9,27.5,1003.5,968.5,0.02,0.02,0,53,100,100,70,17,38,0,38,0,7,13.9
2023-01-17T18:00,36.2,100,36.1,30.3,1002.2,967.4,0.004,0.004,0,51,100,100,35,11,84,16,68,18.9,6.5,13.2
2023-01-17T19:00,39.6,88,36.3,34,1001.6,967,0.004,0.004,0,51,100,100,77,0,82,2,80,22,6.1,12.5
2023-01-17T20:00,39.9,91,37.4,34.4,1001.2,966.7,0,0,0,3,100,100,72,0,53,2,51,4.4,6.3,13.1
2023-01-17T21:00,39.7,94,38.1,34.3,1001.3,966.8,0.004,0.004,0,51,100,100,54,0,33,0,33,2.9,6.3,13.5
2023-01-17T22:00,39,96,38,33.8,1001.6,967,0.004,0.004,0,51,98,84,38,0,7,0,7,0,5.9,12.7
2023-01-17T23:00,38.8,97,38,33.5,1002.2,967.6,0,0,0,3,100,80,77,0,0,0,0,0,6,13.1
2023-01-18T00:00,37.8,100,37.7,32.2,1002.1,967.4,0,0,0,3,100,90,71,0,0,0,0,0,6.3,11.8
2023-01-18T01:00,37.8,100,37.8,31.9,1001.9,967.2,0,0,0,3,100,85,50,1,0,0,0,0,7,14
2023-01-18T02:00,37.9,100,37.9,32,1001.8,967.1,0.008,0.008,0,51,100,66,90,24,0,0,0,0,7.4,15.9
2023-01-18T03:00,38.1,100,38.1,32.3,1002.3,967.6,0.016,0.016,0,51,100,97,94,12,0,0,0,0,7.3,15.8
2023-01-18T04:00,38.6,100,38.6,33.3,1002.4,967.7,0.016,0.016,0,51,100,83,92,1,0,0,0,0,6.2,13.9
2023-01-18T05:00,38.7,100,38.7,33.8,1002.4,967.8,0.008,0.008,0,51,100,68,98,0,0,0,0,0,5.4,13
2023-01-18T06:00,38.5,100,38.5,33.1,1002.7,968,0.004,0.004,0,51,100,93,94,0,0,0,0,0,6.4,14.6
2023-01-18T07:00,37.9,100,37.9,31.7,1003.3,968.6,0.004,0.004,0,51,100,96,87,0,0,0,0,0,8.1,16.1
2023-01-18T08:00,37.8,100,37.8,31.6,1004.4,969.6,0.004,0.004,0,51,100,99,72,0,0,0,0,0,8.2,15.9
2023-01-18T09:00,37.6,100,37.5,31.3,1005.2,970.4,0.004,0.004,0,51,100,99,86,0,0,0,0,0,7.9,15.5
2023-01-18T10:00,37.1,100,37,31.8,1005.7,970.8,0.004,0.004,0,51,96,62,67,0,0,0,0,0,5.7,12.7
2023-01-18T11:00,36.6,100,36.5,30.5,1006.8,971.9,0.004,0.004,0,51,100,62,83,0,0,0,0,0,7.1,14.6
2023-01-18T12:00,36.1,100,36,29.6,1007.6,972.6,0.004,0.004,0,51,100,98,100,0,0,0,0,0,8,15.8
2023-01-18T13:00,36,100,36,29.2,1008.6,973.6,0.004,0.004,0,51,100,97,100,0,2,0,2,0,8.6,16.6
2023-01-18T14:00,36.4,100,36.3,29.2,1009.7,974.6,0.004,0.004,0,51,100,99,99,0,30,4,26,14.9,9.7,17.9
2023-01-18T15:00,37,100,36.9,29.6,1010.7,975.7,0.004,0.004,0,51,100,100,99,0,58,0,58,14.6,10.5,18.8
2023-01-18T16:00,38.6,92,36.5,31.1,1011.4,976.4,0.004,0.004,0,51,100,100,99,0,90,6,84,6.2,10.3,18.7
2023-01-18T17:00,39.3,89,36.4,31.8,1011.2,976.3,0.004,0.004,0,51,100,100,96,0,100,11,89,21.8,10.4,18.5
2023-01-18T18:00,39.3,89,36.2,31.9,1011.5,976.6,0,0,0,3,100,100,92,0,87,1,86,14.3,10,17.7
2023-01-18T19:00,39.6,90,36.9,32.7,1011.9,977,0.004,0.004,0,51,100,100,97,0,78,0,78,0.3,9.2,16.4
2023-01-18T20:00,38.9,91,36.6,32,1013,978,0.004,0.004,0,51,100,100,94,0,32,0,32,0,9.1,16.3
2023-01-18T21:00,38.7,92,36.5,32,1014,979,0.004,0.004,0,51,100,100,85,0,27,0,27,0,8.5,15.6
2023-01-18T22:00,38,93,36.3,31.9,1014.8,979.7,0,0,0,3,100,98,68,0,9,0,9,0,7.2,14.2
2023-01-18T23:00,37.7,94,36.2,31.4,1016.3,981.1,0,0,0,3,100,97,70,0,0,0,0,0,7.4,14.8
2023-01-19T00:00,37.5,95,36.2,31.3,1017.3,982.1,0,0,0,3,100,99,70,5,0,0,0,0,7.4,14.2
2023-01-19T01:00,36.6,96,35.5,30.5,1017.8,982.5,0.004,0.004,0,51,100,99,61,3,0,0,0,0,6.8,13.5
2023-01-19T02:00,36.2,96,35.3,30.6,1018,982.6,0,0,0,3,100,100,41,0,0,0,0,0,5.4,11.5
2023-01-19T03:00,35.8,98,35.1,30.4,1018.3,982.9,0,0,0,3,100,96,19,29,0,0,0,0,4.9,10.4
2023-01-19T04:00,35.5,98,34.9,30.5,1017.9,982.5,0,0,0,3,88,96,0,5,0,0,0,0,4,9.1
2023-01-19T05:00,34.9,98,34.4,29.7,1018.1,982.6,0,0,0,3,100,86,0,97,0,0,0,0,4.2,8.8
2023-01-19T06:00,34.9,99,34.5,30,1018.1,982.6,0,0,0,3,100,98,0,100,0,0,0,0,3.5,7.6
2023-01-19T07:00,35.3,97,34.6,30.6,1017.8,982.4,0,0,0,3,100,91,0,100,0,0,0,0,3.1,5.2
2023-01-19T08:00,34.9,98,34.4,30.6,1017.5,982.1,0,0,0,3,100,92,0,100,0,0,0,0,2.1,3.8
2023-01-19T09:00,35.2,98,34.7,30.9,1017.3,981.9,0,0,0,3,100,90,3,100,0,0,0,0,2.2,3.2
2023-01-19T10:00,34.3,99,34.1,30.4,1017.2,981.7,0,0,0,3,100,73,55,100,0,0,0,0,1.1,1.5
2023-01-19T11:00,34.2,99,34,29.8,1017.2,981.7,0,0,0,3,100,62,96,100,0,0,0,0,2,3.9
2023-01-19T12:00,34.2,100,34.2,28.9,1016.9,981.4,0,0,0,3,100,62,100,100,0,0,0,0,4.3,7.8
2023-01-19T13:00,34.3,99,34.1,28.9,1015.7,980.3,0.004,0.004,0,51,100,35,100,100,2,0,2,0,4.6,9.6
2023-01-19T14:00,35,98,34.3,29,1015,979.7,0.008,0,0.055,71,98,16,89,100,21,0,21,0,5.9,11.5
2023-01-19T15:00,35.1,100,35.1,28.9,1014.1,978.8,0.035,0.012,0.165,73,100,38,100,100,40,0,40,0,6.9,13
2023-01-19T16:00,35.3,100,35.3,29,1012.5,977.3,0.091,0.051,0.276,73,100,78,95,100,31,0,31,0,7.2,13.7
2023-01-19T17:00,35.7,100,35.6,28.6,1010.7,975.6,0.063,0.063,0,61,100,100,100,100,45,0,45,0,9.1,15.7
2023-01-19T18:00,36.1,100,36.1,28.6,1008.7,973.7,0.079,0.079,0,61,100,100,100,100,51,0,51,0,10.4,18.9
2023-01-19T19:00,36.3,100,36.3,28.2,1006.6,971.6,0.118,0.118,0,63,100,100,99,100,22,0,22,0,11.7,20.9
2023-01-19T20:00,36.5,100,36.5,28.2,1005.1,970.2,0.055,0.055,0,61,100,100,92,99,18,0,18,0,12.5,22.2
2023-01-19T21:00,36.9,100,36.9,28.4,1004.2,969.4,0.008,0.008,0,51,100,99,89,9,26,0,26,0,12.8,22.6
2023-01-19T22:00,37.1,100,37.1,29.1,1003.3,968.5,0.024,0.024,0,53,100,100,59,2,5,1,4,1.9,12.1,21.6
2023-01-19T23:00,37.4,100,37.4,29.4,1002.8,968.1,0.004,0.004,0,51,100,100,18,0,0,0,0,0,12,21.6
2023-01-20T00:00,37.6,100,37.6,29.8,1002.7,968,0,0,0,3,94,98,9,0,0,0,0,0,11.6,21
2023-01-20T01:00,38.1,100,38.1,30.9,1002.4,967.7,0,0,0,3,91,96,7,0,0,0,0,0,10.5,19.5
2023-01-20T02:00,38.3,100,38.3,31.4,1002.4,967.7,0,0,0,2,69,72,7,0,0,0,0,0,9.8,18.5
2023-01-20T03:00,38.1,100,38.1,31.6,1001.1,966.5,0,0,0,1,50,42,8,24,0,0,0,0,8.9,17
2023-01-20T04:00,38,100,38,31.6,1000.3,965.7,0,0,0,2,78,56,10,71,0,0,0,0,8.5,16.8
2023-01-20T05:00,38.1,100,38.1,31.6,1000.4,965.8,0.004,0.004,0,51,100,75,93,72,0,0,0,0,8.8,17.2
2023-01-20T06:00,38.4,100,38.4,32.3,999.7,965.1,0.031,0.031,0,53,100,61,100,97,0,0,0,0,7.9,15.6
2023-01-20T07:00,38.2,100,38.2,32.4,999.5,964.9,0.047,0.047,0,55,100,99,99,84,0,0,0,0,7.1,14.5
2023-01-20T08:00,38.9,100,38.9,33.2,999.5,965,0.039,0.039,0,55,100,99,82,50,0,0,0,0,7.4,15.2
2023-01-20T09:00,39.4,100,39.3,32.7,999.8,965.3,0.031,0.031,0,53,100,94,77,24,0,0,0,0,9.7,18.4
2023-01-20T10:00,38.7,94,37.1,30.9,1001.8,967.2,0.02,0.02,0,53,100,72,73,30,0,0,0,0,11.4,20.6
2023-01-20T11:00,37.2,100,37.1,30.6,1002.1,967.4,0.02,0.02,0,53,100,35,90,64,0,0,0,0,8.7,17
2023-01-20T12:00,36.3,100,36.3,30.1,1002.8,968,0.02,0.016,0.028,71,100,89,93,84,0,0,0,0,7.4,14.8
2023-01-20T13:00,35.9,100,35.9,29.7,1003.3,968.4,0.02,0.012,0.055,71,100,96,98,88,1,0,1,0,6.9,13.4
2023-01-20T14:00,36,100,36,29.7,1004.2,969.3,0.016,0.008,0.055,71,100,100,98,59,22,0,22,0,7.4,13.6
2023-01-20T15:00,36.1,100,36,29.2,1005.2,970.3,0.016,0.012,0.028,71,100,100,98,76,51,0,51,0,8.8,14.9
2023-01-20T16:00,36.7,99,36.4,29.7,1005.8,970.9,0.012,0.012,0,51,100,100,98,75,89,1,88,0.4,9.2,15.6
2023-01-20T17:00,37.8,94,36.1,30.6,1006,971.2,0.008,0.008,0,51,100,99,99,68,119,9,110,11.5,9.6,16.3
2023-01-20T18:00,38.2,92,36,31.1,1006.1,971.3,0.008,0.008,0,51,100,100,93,76,132,8,124,19.6,9.4,16.2
2023-01-20T19:00,37.9,93,36.2,30.2,1007,972.1,0.008,0.008,0,51,100,99,90,81,111,8,103,17.1,10.8,18
2023-01-20T20:00,37.5,93,35.7,30,1008.4,973.5,0.008,0.008,0,51,100,99,97,68,79,13,66,29.8,10.1,17.3
2023-01-20T21:00,36.1,95,34.8,28.6,1009.9,974.8,0.012,0.008,0.028,71,100,99,98,34,30,0,30,19.8,9.7,16.7
2023-01-20T22:00,35.1,95,33.8,28.6,1010.6,975.4,0.008,0,0.055,71,100,65,89,6,11,0,11,0,7.1,13.1
2023-01-20T23:00,34.6,94,33,27.7,1012.1,976.8,0.008,0,0.055,71,100,88,92,6,0,0,0,0,7.6,13.9
2023-01-21T00:00,34.1,93,32.4,26.8,1013.1,977.8,0.012,0,0.083,73,100,95,99,0,0,0,0,0,8.4,15
2023-01-21T01:00,33.8,92,31.8,26.3,1014.1,978.7,0.012,0,0.083,73,100,99,100,0,0,0,0,0,8.7,15.2
2023-01-21T02:00,33.1,91,30.7,25.3,1015.1,979.6,0.008,0,0.055,71,100,98,99,0,0,0,0,0,8.9,14.9
2023-01-21T03:00,32.4,88,29.3,24.5,1015.9,980.4,0.008,0,0.055,71,100,99,96,0,0,0,0,0,8.7,14.9
2023-01-21T04:00,32,85,28.1,24.1,1016.6,981,0.008,0,0.055,71,100,99,90,0,0,0,0,0,8.4,14.1
2023-01-21T05:00,31.5,85,27.7,23.7,1016.9,981.3,0.004,0,0.028,71,100,98,47,0,0,0,0,0,8.1,13.8
2023-01-21T06:00,31.2,86,27.5,23.5,1017.4,981.7,0.004,0,0.028,71,84,88,8,0,0,0,0,0,7.6,13
2023-01-21T07:00,31.3,86,27.5,23.6,1018.1,982.4,0.004,0,0.028,71,83,91,2,0,0,0,0,0,7.6,13.1
2023-01-21T08:00,31.5,84,27.1,24,1018.9,983.2,0.004,0,0.028,71,84,92,2,0,0,0,0,0,7,12
2023-01-21T09:00,31.2,85,27.3,24,1019.4,983.6,0.004,0,0.028,71,83,92,0,0,0,0,0,0,6.3,11.1
2023-01-21T10:00,31.3,84,26.9,24,1020.4,984.6,0.004,0,0.028,71,68,75,0,0,0,0,0,0,6.3,10.8
2023-01-21T11:00,31,86,27.2,24,1021.1,985.3,0.004,0,0.028,71,68,75,0,0,0,0,0,0,6,10.4
2023-01-21T12:00,30.8,87,27.3,23.7,1022,986.1,0.004,0,0.028,71,79,88,0,0,0,0,0,0,6.2,11.4
2023-01-21T13:00,31.1,83,26.6,24,1022.8,986.9,0,0,0,2,69,77,0,0,5,1,4,0,6,10.4
2023-01-21T14:00,31.9,78,25.7,24.3,1023.6,987.7,0.004,0,0.028,71,76,84,0,0,55,16,39,68.3,7,10.9
2023-01-21T15:00,33,72,25,25.2,1024,988.2,0.004,0,0.028,71,72,76,0,13,144,56,88,154.8,7.1,10.6
2023-01-21T16:00,34.1,69,24.8,26.9,1023.9,988.2,0,0,0,3,90,97,0,8,199,68,131,196.5,5.7,8.4
2023-01-21T17:00,34.3,68,24.9,27.4,1023.2,987.5,0,0,0,3,90,100,0,0,148,2,146,90.4,5,7.2
2023-01-21T18:00,34.7,68,25.1,27.9,1022.7,987.1,0,0,0,3,90,100,0,0,147,3,144,0.9,4.8,6.8
2023-01-21T19:00,35.6,65,25.2,29,1022.5,986.9,0,0,0,3,90,100,0,0,160,20,140,27.1,4.5,6.3
2023-01-21T20:00,35.6,65,25.2,29.1,1022.5,986.9,0,0,0,3,100,100,0,40,117,9,108,38.7,4.1,5.9
2023-01-21T21:00,35.1,68,25.6,29.3,1022.9,987.3,0,0,0,3,96,98,0,25,65,2,63,13,2.8,4.8
2023-01-21T22:00,34.2,74,26.8,29.3,1023.3,987.6,0,0,0,3,89,95,0,13,23,7,16,27.4,0.8,0.4
2023-01-21T23:00,33.3,83,28.8,28.2,1023.7,987.9,0,0,0,3,100,95,0,68,0,0,0,0,2,2.5
2023-01-22T00:00,32.5,81,27.5,26.5,1023,987.2,0,0,0,3,93,82,5,53,0,0,0,0,3.7,6.5
2023-01-22T01:00,32.2,82,27.4,26,1023,987.2,0,0,0,3,100,73,44,88,0,0,0,0,4,7.9
2023-01-22T02:00,31.6,83,27,25.3,1022.4,986.6,0,0,0,3,100,81,68,97,0,0,0,0,4.3,9.2
2023-01-22T03:00,31.5,82,26.5,25,1022.3,986.5,0,0,0,3,100,71,57,60,0,0,0,0,4.4,9.4
2023-01-22T04:00,31.3,80,25.9,24.6,1022,986.2,0,0,0,2,64,71,0,0,0,0,0,0,4.8,10.3
2023-01-22T05:00,31.1,79,25.4,24.3,1021.8,986,0,0,0,2,60,67,0,0,0,0,0,0,4.8,10.3
2023-01-22T06:00,30.6,79,25,23.5,1021.7,985.8,0,0,0,2,58,64,1,0,0,0,0,0,5.6,11
2023-01-22T07:00,31.6,74,24.2,24.4,1021.6,985.8,0,0,0,2,50,56,0,0,0,0,0,0,5.5,11.4
2023-01-22T08:00,31.8,74,24.3,24.6,1021.1,985.3,0,0,0,2,57,61,2,3,0,0,0,0,5.6,11.3
2023-01-22T09:00,31.5,74,24.3,24.3,1020.3,984.5,0,0,0,2,57,61,1,4,0,0,0,0,5.5,11.7
2023-01-22T10:00,31.5,75,24.4,24.3,1020.1,984.3,0,0,0,2,68,72,0,12,0,0,0,0,5.7,11.4
2023-01-22T11:00,31.6,75,24.5,24.5,1019.6,983.9,0,0,0,3,100,77,22,68,0,0,0,0,5.5,11
2023-01-22T12:00,31.5,75,24.5,24.4,1019,983.3,0,0,0,3,100,90,17,89,0,0,0,0,5.4,10.9
2023-01-22T13:00,31.5,75,24.5,23.3,1017.6,981.9,0,0,0,3,95,73,0,97,6,2,4,0,7.8,13.9
2023-01-22T14:00,33,73,25.3,25.7,1019.2,983.6,0,0,0,3,100,42,87,100,90,41,49,167.7,6,11.8
2023-01-22T15:00,35.7,66,25.6,27.6,1017.2,981.8,0,0,0,2,73,48,0,100,202,93,109,307.4,8.1,12.9
2023-01-22T16:00,37.8,61,25.8,28.1,1016.4,981.2,0,0,0,3,100,93,43,100,277,95,182,291.4,11.9,18.6
2023-01-22T17:00,39.1,59,26.1,30.3,1014.8,979.8,0,0,0,3,100,97,99,99,256,43,213,169.9,9.9,15.5
2023-01-22T18:00,39.7,59,26.4,31.1,1014.6,979.6,0,0,0,3,100,100,100,98,201,11,190,54.4,9.6,15
2023-01-22T19:00,37.4,73,29.4,30.6,1013.7,978.6,0.028,0.024,0.028,71,84,26,58,85,102,4,98,10.6,6.2,11.5
2023-01-22T20:00,37.1,78,30.8,30.1,1013,977.9,0.031,0.016,0.11,73,89,11,87,90,133,28,105,40,7.1,13
2023-01-22T21:00,36.5,81,31.3,29.1,1012.5,977.4,0.012,0.008,0.028,71,80,6,82,86,115,36,79,122.4,8.3,15
2023-01-22T22:00,35.1,85,31.1,28,1012.3,977.1,0.028,0.008,0.138,73,100,19,97,100,17,4,13,89.4,7.4,13.8
2023-01-22T23:00,34.2,88,31.1,27.2,1012,976.7,0.039,0.008,0.22,73,71,9,99,11,0,0,0,0,7.1,13.4
2023-01-23T00:00,33.8,91,31.4,26.9,1012.4,977.1,0.016,0,0.11,73,100,53,98,100,0,0,0,0,7,13.2
2023-01-23T01:00,33.7,91,31.5,27.1,1011.5,976.2,0.016,0,0.11,73,100,60,95,90,0,0,0,0,6.3,12
2023-01-23T02:00,33.6,92,31.5,27.4,1010.9,975.6,0.008,0,0.055,71,100,71,98,100,0,0,0,0,5.5,11.3
2023-01-23T03:00,33.3,94,31.6,27.6,1010.8,975.5,0.008,0,0.055,71,100,79,100,100,0,0,0,0,4.3,9.4
2023-01-23T04:00,33.2,95,31.9,27.8,1009.6,974.3,0.008,0,0.055,71,100,67,99,97,0,0,0,0,3.5,7.5
2023-01-23T05:00,33.1,96,32.1,28.2,1008.3,973.1,0.012,0,0.083,73,89,23,99,30,0,0,0,0,2.6,5.7
2023-01-23T06:00,33.1,96,32.2,28.4,1007.5,972.3,0.012,0,0.083,73,97,40,100,4,0,0,0,0,2,4.3
2023-01-23T07:00,33.1,96,32.1,28.4,1006.9,971.7,0.016,0,0.11,73,100,96,100,6,0,0,0,0,2,3.1
2023-01-23T08:00,33.3,96,32.3,28.8,1006.8,971.6,0.02,0,0.138,73,100,97,100,6,0,0,0,0,1.8,3.3
2023-01-23T09:00,33,98,32.4,27.6,1006.3,971.1,0.024,0,0.165,73,100,99,100,12,0,0,0,0,3.9,7.2
2023-01-23T10:00,32.9,98,32.4,26.7,1006.1,970.9,0.024,0,0.165,73,100,100,100,8,0,0,0,0,5.7,9.8
2023-01-23T11:00,32.9,98,32.3,26.3,1006,970.8,0.024,0,0.165,73,100,100,100,40,0,0,0,0,6.6,11.9
2023-01-23T12:00,32.8,97,32.2,25.8,1006.4,971.2,0.02,0,0.138,73,100,100,99,29,0,0,0,0,7.5,13.5
2023-01-23T13:00,32.8,96,31.9,25.4,1006.8,971.6,0.012,0,0.083,73,100,100,99,70,3,0,3,0,8.4,14.7
2023-01-23T14:00,33.3,93,31.5,25.8,1007.8,972.6,0.012,0,0.083,73,100,100,98,94,42,0,42,0,8.3,15
2023-01-23T15:00,33.8,89,30.8,25.8,1008.2,973,0.008,0,0.055,71,100,96,95,98,85,7,78,12.1,9.5,15.6
2023-01-23T16:00,34,86,30.3,25.1,1008.3,973.1,0.008,0,0.055,71,100,100,66,77,118,6,112,20.1,11.3,17.7
2023-01-23T17:00,34.3,82,29.5,24.8,1008.3,973.2,0.008,0,0.055,71,100,99,9,19,168,15,153,25,12.7,19.5
2023-01-23T18:00,33.7,81,28.6,24.1,1008.7,973.5,0.004,0,0.028,71,92,100,4,0,133,1,132,17.1,12.5,19.5
2023-01-23T19:00,32.7,79,27,22.9,1009.3,974,0.004,0,0.028,71,98,100,13,0,142,15,127,18,12.6,19.7
2023-01-23T20:00,32.4,78,26.4,22.9,1010.6,975.2,0.004,0,0.028,71,89,96,4,0,102,2,100,20.7,11.6,18.2
2023-01-23T21:00,32,81,26.8,22.8,1011.6,976.2,0.004,0,0.028,71,67,74,0,0,73,7,66,15.1,11.1,17.7
2023-01-23T22:00,31.5,83,27,23.1,1012.8,977.3,0.004,0,0.028,71,81,87,4,0,27,5,22,32.5,9.2,15.5
2023-01-23T23:00,31,85,27.1,23,1013.6,978,0,0,0,2,72,79,1,0,0,0,0,0.2,8.2,14.3
2023-01-24T00:00,30.8,86,27.1,23,1014,978.4,0,0,0,3,81,87,5,0,0,0,0,0,7.8,13.9
2023-01-24T01:00,31.3,86,27.6,23.7,1014.2,978.6,0,0,0,2,76,78,9,0,0,0,0,0,7.4,13.4
2023-01-24T02:00,31.5,86,27.8,24,1014.3,978.7,0,0,0,2,72,79,2,0,0,0,0,0,7.5,13.9
2023-01-24T03:00,31.6,86,27.9,23.9,1014.4,978.8,0,0,0,2,66,73,0,0,0,0,0,0,8,15.1
2023-01-24T04:00,32,85,28.1,24.4,1014.7,979.2,0,0,0,3,81,90,0,0,0,0,0,0,7.6,14.2
2023-01-24T05:00,32.4,84,28.1,24.8,1014.3,978.8,0,0,0,3,83,91,0,4,0,0,0,0,7.4,13.7
2023-01-24T06:00,32.4,83,27.9,24.6,1014.7,979.2,0,0,0,3,100,93,0,74,0,0,0,0,8.1,14.8
2023-01-24T07:00,32.9,82,27.9,24.7,1014.9,979.4,0,0,0,3,100,87,0,86,0,0,0,0,9.1,16
2023-01-24T08:00,32.9,80,27.3,24.5,1015.6,980.1,0,0,0,3,100,81,0,96,0,0,0,0,9.2,16.1
2023-01-24T09:00,32.9,77,26.5,24.4,1015.8,980.3,0,0,0,3,97,75,0,97,0,0,0,0,9.1,16.2
2023-01-24T10:00,32.4,76,25.8,23.7,1016.2,980.6,0,0,0,3,86,68,0,83,0,0,0,0,9.7,16.9
2023-01-24T11:00,32.3,75,25.2,23.6,1016.5,980.9,0,0,0,2,75,66,26,0,0,0,0,0,9.1,16.3
2023-01-24T12:00,31.7,76,25,22.9,1017.5,981.8,0.004,0,0.028,71,100,91,99,0,0,0,0,0,9.6,16.5
2023-01-24T13:00,31.8,76,25.2,23.3,1018,982.3,0.004,0,0.028,71,100,98,91,0,3,0,3,0,8.9,15.5
2023-01-24T14:00,32.7,76,25.9,25,1018.7,983.1,0,0,0,3,100,100,82,0,52,7,45,20.2,7.1,14.1
2023-01-24T15:00,34.1,72,26.1,25.9,1019.4,983.8,0,0,0,3,100,95,64,0,113,25,88,66.9,8.3,13.8
2023-01-24T16:00,35.2,70,26.4,26.1,1019.5,984,0,0,0,3,100,96,28,0,176,29,147,80.6,10.8,16.9
2023-01-24T17:00,35.7,68,26.3,26.1,1019.1,983.7,0,0,0,3,98,86,35,0,184,33,151,72.6,11.7,18.2
2023-01-24T18:00,36.1,66,26,26.8,1019.7,984.3,0.004,0.004,0,51,85,67,40,3,199,27,172,60.2,11,17.4
2023-01-24T19:00,36.9,65,26.3,27.4,1020.3,984.9,0,0,0,2,77,48,57,0,231,73,158,105.5,11.6,18.2
2023-01-24T20:00,36.9,64,26,28.4,1020.8,985.4,0,0,0,3,90,63,56,0,226,100,126,226.6,9,14.7
2023-01-24T21:00,36.2,68,26.6,28.5,1021.3,985.8,0,0,0,2,52,55,1,6,143,57,86,257.9,7.5,12.6
2023-01-24T22:00,34.7,74,27.1,26.7,1022.9,987.3,0,0,0,3,94,81,26,17,54,26,28,202.4,8.3,14.8
2023-01-24T23:00,33.3,78,27.1,25.8,1023.9,988.1,0,0,0,3,100,88,36,0,0,0,0,1.7,7.2,13.2
2023-01-25T00:00,32.3,79,26.6,25.1,1023.9,988.1,0,0,0,3,86,71,36,0,0,0,0,0,6.1,12.3
2023-01-25T01:00,31.3,79,25.4,24,1024.8,988.9,0,0,0,2,69,43,28,46,0,0,0,0,6,13.1
2023-01-25T02:00,30.7,78,24.8,23.3,1025.4,989.4,0,0,0,2,67,40,2,99,0,0,0,0,6.2,12.1
2023-01-25T03:00,30.5,79,24.7,23,1025.8,989.8,0,0,0,2,68,39,4,100,0,0,0,0,6.2,12.2
2023-01-25T04:00,29.9,80,24.5,23.2,1025.4,989.3,0,0,0,2,52,54,6,0,0,0,0,0,4.5,9.6
2023-01-25T05:00,29.7,82,24.8,23.4,1025.3,989.2,0,0,0,2,76,48,4,100,0,0,0,0,3.6,7.7
2023-01-25T06:00,29.3,85,25.3,23,1025.6,989.5,0,0,0,2,53,26,0,100,0,0,0,0,3.7,6.8
2023-01-25T07:00,29.7,82,24.9,23.2,1025.1,989,0,0,0,1,44,15,0,100,0,0,0,0,4,4.9
2023-01-25T08:00,29.7,81,24.6,23,1025.1,989,0,0,0,1,41,12,1,100,0,0,0,0,4.5,5.5
2023-01-25T09:00,29.5,81,24.3,22.6,1024.7,988.6,0,0,0,2,65,7,47,100,0,0,0,0,4.7,6.5
2023-01-25T10:00,29.5,80,24.1,23.2,1024.9,988.8,0,0,0,3,97,10,96,100,0,0,0,0,3.4,8.5
2023-01-25T11:00,29.7,79,24,22.7,1024.7,988.6,0,0,0,3,92,2,100,100,0,0,0,0,4.9,10
2023-01-25T12:00,29.9,79,24.3,22.4,1023.3,987.3,0,0,0,3,90,0,100,100,0,0,0,0,6.2,12.1
2023-01-25T13:00,30.1,82,25.2,22.2,1022.9,986.9,0.008,0,0.055,71,90,0,100,100,3,0,3,0,7.4,13.6
2023-01-25T14:00,30.9,83,26.4,23.2,1023,987.1,0.016,0,0.11,73,92,2,100,100,38,0,38,0,7.3,15.1
2023-01-25T15:00,31.7,83,27.2,23.5,1022.6,986.8,0.016,0,0.11,73,95,5,100,100,75,1,74,0.5,8.7,15.3
2023-01-25T16:00,33,80,27.5,24.4,1020.4,984.7,0.012,0,0.083,73,100,19,100,100,154,10,144,13.8,9.7,16.5
2023-01-25T17:00,34.5,77,27.9,24.6,1018.2,982.7,0.008,0,0.055,71,100,46,100,100,191,15,176,30.4,13,20.4
2023-01-25T18:00,34.9,78,28.7,24.5,1015.9,980.5,0.012,0,0.083,73,100,80,100,100,124,7,117,24.5,14.4,22.9
2023-01-25T19:00,33.3,87,29.9,25,1013.2,977.8,0.051,0,0.358,75,100,32,94,80,56,1,55,7.6,10,20
2023-01-25T20:00,33.4,86,29.8,23.4,1010.5,975.2,0.075,0,0.524,75,100,74,73,12,56,2,54,1.4,13.8,24.3
